-1.126387 0.015000 0.007339 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.138463 0.015000 0.006207 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.112227 0.015000 0.010860 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.125741 0.015000 0.009716 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.096898 0.015000 0.014468 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.112204 0.015000 0.013273 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.080665 0.015000 0.018066 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.097476 0.015000 0.016837 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.063645 0.015000 0.021624 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.081614 0.015000 0.020405 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.064441 0.015000 0.023943 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.124387 0.015000 0.007457 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.136685 0.015000 0.006250 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.122844 0.015000 0.007534 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.134944 0.015000 0.006284 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.121447 0.015000 0.007598 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.133267 0.015000 0.006313 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.120120 0.015000 0.007646 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.131608 0.015000 0.006333 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.118930 0.015000 0.007680 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.129993 0.015000 0.006348 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.117780 0.015000 0.007710 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.128417 0.015000 0.006362 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.116684 0.015000 0.007740 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.126852 0.015000 0.006378 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.115580 0.015000 0.007774 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.125327 0.015000 0.006396 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.114472 0.015000 0.007814 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.123841 0.015000 0.006418 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.113348 0.015000 0.007858 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.122355 0.015000 0.006440 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.112224 0.015000 0.007903 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.120905 0.015000 0.006463 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.111111 0.015000 0.007947 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.119467 0.015000 0.006484 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.110007 0.015000 0.007985 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.118042 0.015000 0.006501 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.108922 0.015000 0.008014 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.116654 0.015000 0.006513 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.107879 0.015000 0.008029 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.115299 0.015000 0.006516 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.106869 0.015000 0.008029 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.113966 0.015000 0.006512 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.105937 0.015000 0.008019 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.112618 0.015000 0.006506 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.104989 0.015000 0.008011 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.111273 0.015000 0.006505 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.104041 0.015000 0.008016 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.109923 0.015000 0.006511 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.103036 0.015000 0.008036 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.108567 0.015000 0.006525 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.101995 0.015000 0.008069 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.107207 0.015000 0.006544 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.100909 0.015000 0.008109 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.105837 0.015000 0.006565 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.099802 0.015000 0.008152 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.104461 0.015000 0.006587 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.098666 0.015000 0.008197 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.103069 0.015000 0.006610 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.097524 0.015000 0.008240 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.101667 0.015000 0.006631 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.096363 0.015000 0.008282 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.100260 0.015000 0.006651 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.095199 0.015000 0.008319 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.098822 0.015000 0.006668 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.094014 0.015000 0.008352 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.097374 0.015000 0.006684 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.092821 0.015000 0.008381 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.095905 0.015000 0.006697 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.091596 0.015000 0.008404 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.094408 0.015000 0.006707 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.090374 0.015000 0.008421 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.092909 0.015000 0.006714 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.089113 0.015000 0.008428 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.091373 0.015000 0.006715 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.087841 0.015000 0.008424 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.089837 0.015000 0.006710 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.086555 0.015000 0.008408 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.088272 0.015000 0.006699 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.085255 0.015000 0.008384 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.086693 0.015000 0.006686 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.083953 0.015000 0.008358 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.085075 0.015000 0.006672 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.082620 0.015000 0.008333 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.083455 0.015000 0.006660 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.081271 0.015000 0.008312 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.081796 0.015000 0.006652 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.079889 0.015000 0.008304 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.080062 0.015000 0.006652 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.078470 0.015000 0.008319 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.078215 0.015000 0.006667 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.077001 0.015000 0.008365 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.076306 0.015000 0.006698 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.075428 0.015000 0.008432 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.074374 0.015000 0.006734 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.073769 0.015000 0.008496 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.072415 0.015000 0.006762 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.072004 0.015000 0.008531 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.070428 0.015000 0.006770 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.070180 0.015000 0.008527 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.068408 0.015000 0.006757 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.068335 0.015000 0.008485 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.066354 0.015000 0.006728 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.066436 0.015000 0.008421 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.064281 0.015000 0.006692 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.064537 0.015000 0.008357 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.062074 0.015000 0.006665 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.062601 0.015000 0.008322 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.059670 0.015000 0.006657 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
-1.060595 0.015000 0.008328 0.750000 0.600000 23.200000 40.000000 1e-8 0.0 0.0
